experiment_id,experiment_title_inferred,experiment_dir,artifact_path,artifact_type,file_extension,file_size_bytes,modified_time,likely_role,manuscript_relevance,notes
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/predictions.csv,summary CSV,.csv,584344,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/route_diagnostics.csv,summary CSV,.csv,179309,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/route_margin_heatmap_exp8_full_self_organizing_route_field_seed0_minus_one_exp1.png,plot,.png,34514,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/route_margin_heatmap_exp8_full_self_organizing_route_field_seed0_plus_one_exp1.png,plot,.png,37260,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/route_margin_heatmap_exp8_full_self_organizing_route_field_seed0_plus_two_exp1.png,plot,.png,33308,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation/runs.csv,summary CSV,.csv,17405,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/baselines.csv,summary CSV,.csv,2389,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/exp8_accuracy_by_mode.png,plot,.png,61077,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/exp8_accuracy_by_steps.png,plot,.png,53959,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/exp8_baseline_summary.csv,summary CSV,.csv,889,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/exp8_composition_accuracy.png,plot,.png,55797,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/exp8_context_margin.png,plot,.png,51812,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/exp8_correct_margin.png,plot,.png,56904,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/exp8_exposure_curve_composition.png,plot,.png,48945,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/exp8_exposure_curve_margin.png,plot,.png,49688,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/exp8_exposure_curve_route_table.png,plot,.png,47890,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/exp8_failure_taxonomy.png,plot,.png,47598,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/exp8_report.md,generated report,.md,8719,,generated report,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/exp8_route_summary.csv,summary CSV,.csv,1085,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/exp8_summary.csv,summary CSV,.csv,3723,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/exp8_target_rank.png,plot,.png,56794,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/exp8_transition_accuracy.png,plot,.png,55458,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/metrics.csv,metrics CSV,.csv,58247,,metrics CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/metrics_wide.csv,metrics CSV,.csv,10226,,metrics CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/predictions.csv,summary CSV,.csv,584344,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/route_diagnostics.csv,summary CSV,.csv,179309,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/route_margin_heatmap_exp8_full_self_organizing_route_field_seed0_minus_one_exp1.png,plot,.png,34514,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/route_margin_heatmap_exp8_full_self_organizing_route_field_seed0_plus_one_exp1.png,plot,.png,37260,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/route_margin_heatmap_exp8_full_self_organizing_route_field_seed0_plus_two_exp1.png,plot,.png,33308,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analysis/exp8_validation_test/runs.csv,summary CSV,.csv,17405,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/analyze_exp8_suite.py,code,.py,14070,,code,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/exp8/__init__.py,code,.py,28,,code,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/exp8/core.py,code,.py,25046,,code,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/EXPERIMENT_8_SELF_ORGANIZING_ROUTE_ACQUISITION.md,design/protocol doc,.md,4655,,design/protocol doc,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/README.md,README,.md,1905,,README,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp8,Self-Organizing Route Acquisition,experiments/experiment8_self_organizing_route_acquisition,experiments/experiment8_self_organizing_route_acquisition/requirements.txt,requirements/dependency manifest,.txt,33,,requirements/dependency manifest,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
